"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"North West",18.7315617481618,22.9222174688263,34.9865209848415,67.4803502156812,93.7383572668279,118.275365592162,49.8810207054654,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,20,2,2020
"South East",60.2246075561783,73.3794512092362,101.296315933752,160.698446278149,210.751834360662,251.087401704629,128.081113295026,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,20,2,2020
"South West",8.63257704666624,11.0598352501791,17.8351302322762,65.3167415962356,108.399769896369,134.86956166564,30.4428593001636,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,20,2,2020
"East of England",18.767706562516,25.8110560599289,38.8495475297792,72.4990799597024,111.668142253201,142.573390087157,52.6663251966134,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,21,2,2020
"London",340.481338088586,414.896695210259,519.553318853393,710.841916694121,878.644214111267,986.834674867388,603.874289812815,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,21,2,2020
"Midlands",83.243588445977,115.703756074045,157.604752366052,238.456606882203,327.763600956821,386.916509262547,198.563442207677,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,21,2,2020
"North East and Yorkshire",14.9271250645792,18.3799965006294,26.7692279827177,43.7347850543234,61.1964931440547,72.4136889159959,33.3602337409566,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,21,2,2020
"North West",27.5485322802001,33.6151877744775,50.8868911028158,96.8050682124937,133.234439685953,167.8104261203,72.2356725394409,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,21,2,2020
"South East",86.0038811600141,104.425578421887,143.462529577935,226.008194279369,294.13461978534,350.613725270266,180.956995125691,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,21,2,2020
"South West",12.5573123324873,15.9712239451012,25.6538953143013,91.2340764626084,149.730858937693,185.624890757855,43.0805986961104,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,21,2,2020
"East of England",26.6938345275753,36.7055471131592,54.6594178513855,100.668347178149,153.884612265266,195.297336665154,73.5356901410164,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,22,2,2020
"London",471.749098184112,574.6687802362,715.149114365295,973.567929875803,1200.37519730558,1347.51543159421,830.0586255917,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,22,2,2020
"Midlands",116.580750634445,161.588352951033,218.576511351678,328.361565805502,446.493095275101,528.08452783513,273.637840220967,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,22,2,2020
"North East and Yorkshire",21.4174170842058,26.3603255158439,38.0801062557691,61.5092161497568,85.3360180099635,100.83118846956,47.1428132408647,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,22,2,2020
"North West",39.1281672048906,47.5668032960711,71.3844482429636,133.924435150216,182.498510102774,229.34932910238,100.732099905793,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,22,2,2020
"South East",118.393507737973,143.172457279957,195.819575378995,306.689062020567,396.933305060757,471.498229798046,245.962967586633,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,22,2,2020
"South West",17.6148395583644,22.3224281973536,35.4976995060256,122.277156950428,199.109486531499,245.660947391004,58.7911882934442,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,22,2,2020
"East of England",37.123466899896,50.9681626584989,75.1891394934306,136.459320100322,206.614386995019,261.502336589819,100.272473619086,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,23,2,2020
"London",638.378789922758,776.594377753568,961.77026019993,1303.41853007548,1600.34499307903,1792.82529064956,1113.47032044752,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,23,2,2020
"Midlands",159.578204745695,219.19171308766,295.799839887636,441.406231950573,593.974583187263,698.992286492879,368.148481079466,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,23,2,2020
"North East and Yorkshire",30.1393699266133,37.0440443512018,52.8862502563619,84.5220692469757,116.243020640819,137.225091114361,65.0062971360748,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,23,2,2020
"North West",54.3446135368635,65.9753945245999,97.9385412782316,181.158042629615,244.20618351152,305.876999093254,137.097104918484,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,23,2,2020
"South East",159.167623295991,191.703866186068,260.98138732867,405.186629848605,523.153713837163,618.572453270468,326.441219276191,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,23,2,2020
"South West",24.2618133297489,30.454664356029,48.0960764361911,159.848717604552,258.654721918542,316.985457059408,78.2949986373494,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,23,2,2020
"East of England",51.1640876894084,69.6552643690139,101.711864789748,182.05529092246,272.662315457094,345.521530659184,134.587304811496,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,24,2,2020
"London",849.903008300573,1032.65324409447,1273.02931900194,1713.7555391496,2098.87658298958,2346.90819115401,1467.69919795388,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,24,2,2020
"Midlands",215.082916966906,294.245161118736,394.000604955677,581.883674385358,778.781003429874,910.840958424818,486.843599762783,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,24,2,2020
"North East and Yorkshire",41.7236807988696,51.1849171426527,72.2903494282561,114.261542506477,155.877895757971,183.192257727638,88.3148931235391,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,24,2,2020
"North West",74.3404821152616,90.0158230097829,132.288664334917,240.72000860178,321.326046130758,400.303222635009,183.877927704804,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,24,2,2020
"South East",210.474785149225,252.765394610718,341.869591623054,527.020609393895,676.40263537423,797.928646296397,425.950416699991,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,24,2,2020
"South West",32.8137830836387,40.8571287469898,63.8053922072155,205.688291660319,329.399926603385,402.288330732224,102.393346325487,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,24,2,2020
"East of England",69.4163788537364,94.2258067893109,136.33193978492,240.630647686394,354.965821300595,450.703494009761,178.845780595832,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,25,2,2020
"London",1119.13352823556,1356.66124638486,1665.41579681463,2229.96633908896,2715.44997759017,3035.18255307234,1912.57548114757,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,25,2,2020
"Midlands",286.665995193385,389.516104406691,518.548158680021,758.461105704277,1007.79731623878,1173.87737350375,637.392419558388,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,25,2,2020
"North East and Yorkshire",57.0667419633377,69.8834535719888,97.6425158618337,152.838147336974,207.174531631673,242.905879680359,118.922749963166,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,25,2,2020
"North West",100.615423456942,121.43352896407,176.682109621042,316.108281654574,417.097419614838,517.895251509452,243.44115957578,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,25,2,2020
"South East",274.643853663013,329.339728850404,442.448608883258,676.620326190706,861.910833695566,1014.2396430819,549.295432196222,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,25,2,2020
"South West",43.7685782273404,54.1818674959319,83.8364877931673,260.932804400242,412.120580846515,504.138648248212,132.568183317816,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,25,2,2020
"East of England",94.2741215011943,126.293732648128,180.157206943125,314.427489661862,458.410976912784,582.114978382936,236.07496826567,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,26,2,2020
"London",1461.8452613037,1764.28801415576,2156.43154436255,2873.55617245247,3482.84529546763,3896.35880476917,2470.02466454315,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,26,2,2020
"Midlands",379.417229514874,510.618094406277,676.882703809041,982.162597719775,1290.68744601708,1498.50118015682,826.769620816427,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,26,2,2020
"North East and Yorkshire",77.7019673725083,94.8116880229438,130.836899825794,203.160863973986,272.91649968215,318.14653924813,158.565206385519,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,26,2,2020
"North West",134.86651268893,162.411863564187,234.159678096174,411.45064861552,537.155458574504,665.239220265525,319.722371290843,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,26,2,2020
"South East",355.165464518034,425.771469031573,567.264613367138,860.601070476791,1089.92453364123,1276.82355019425,701.998022783186,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,26,2,2020
"South West",58.0849495740003,71.3700407758762,109.101992317143,328.266701440023,513.540694846827,625.381857730251,170.059279862538,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,26,2,2020
"East of England",128.051660632141,168.437562976771,237.992081133111,408.529206732454,588.761480354009,746.871781998069,309.180292388741,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,27,2,2020
"London",1896.57897623558,2281.57176465456,2774.91155250104,3681.92207716074,4449.59166755746,4960.53193591323,3169.56968788991,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,27,2,2020
"Midlands",499.683531965986,664.886705916347,878.904962095044,1260.48043581349,1643.77523271273,1900.62773243109,1064.45366339723,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,27,2,2020
"North East and Yorkshire",105.112489057249,128.039449219367,174.376644493539,268.250800419642,356.685974875651,414.326415100002,210.55403849111,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,27,2,2020
"North West",179.939343159839,216.755057831632,308.736650652525,532.258133139141,686.862905423588,847.730540578435,417.737970315229,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,27,2,2020
"South East",456.749880272374,546.43519843898,722.840661162661,1088.20794735261,1373.53003953577,1595.57514765038,892.879036441578,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,27,2,2020
"South West",76.5904714506233,93.4350863679633,141.394595442356,410.484843943315,634.71796573717,768.539473438564,217.01528909187,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,27,2,2020
"East of England",172.79416144998,224.241438824656,312.412921865831,529.448745044407,752.201664656081,953.525928076737,402.941651126784,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,28,2,2020
"London",2450.41365744883,2933.14619622288,3551.12404221274,4690.41002160893,5642.00272602613,6314.05550109255,4042.72807788822,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,28,2,2020
"Midlands",655.1712313868,863.694937389096,1135.19246523292,1611.03686512067,2086.63179612461,2397.92580096924,1363.77875171297,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,28,2,2020
"North East and Yorkshire",141.579765577585,172.211578002775,231.563621471881,352.373837095777,463.638974107216,538.275474088911,278.905115057152,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,28,2,2020
"North West",239.12127653465,287.214004077659,405.340582799918,685.465505353698,877.043955582967,1075.5763537986,541.899611446695,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,28,2,2020
"South East",585.622870818239,697.261903398213,914.384128577945,1365.39407138207,1718.18210468858,1982.50241987973,1126.01425820139,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,28,2,2020
"South West",100.091320042677,121.851561844253,182.488337103228,508.713500209454,778.666650151634,940.853879522616,274.832662543909,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,28,2,2020
"East of England",230.585947076336,297.625386816805,408.948136646391,683.306184979165,957.588852585551,1212.65194731111,523.909700959177,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,29,2,2020
"London",3154.47646821927,3758.69091890878,4520.2194522832,5951.99963000386,7137.73271954922,7986.8336114314,5146.36050156617,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,29,2,2020
"Midlands",856.193706067239,1117.08848647107,1459.05364492576,2050.87293069134,2629.86354717263,3009.10802400068,1742.30064031954,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,29,2,2020
"North East and Yorkshire",189.933902133617,231.687104235198,306.833763937146,461.179725160731,601.505873150386,699.178872588219,367.326525202516,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,29,2,2020
"North West",317.005826528699,379.774256408798,531.000098895778,880.033497429992,1113.66936871117,1357.52441306967,701.702993123376,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,29,2,2020
"South East",748.55950461602,886.859924880912,1153.18980836605,1706.30990727702,2140.16396100346,2452.17629836608,1415.72014788342,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,29,2,2020
"South West",130.58181366051,157.906017774964,234.7401381129,627.585386612109,949.917893753959,1146.76694503869,347.416765300051,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,29,2,2020
"East of England",306.032656340876,393.836976704032,533.855189282018,877.976069061752,1216.11392073516,1541.44609887292,679.720423215699,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,1,3,2020
"London",4051.77360576698,4814.34333505503,5734.92460727107,7533.87527891489,9025.85242376864,10070.823976153,6529.9932946384,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,1,3,2020
"Midlands",1114.6545476108,1438.39672420505,1872.7278355409,2605.2648699766,3309.34532102291,3773.31847505092,2214.32951881784,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,1,3,2020
"North East and Yorkshire",254.16429693873,311.015124395084,405.169444091487,602.210989292412,779.178703163014,904.63246729296,482.618301890351,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,1,3,2020
"North West",420.911533709533,500.145084360274,692.842160174561,1125.49305402001,1411.4825196428,1703.72165469105,905.972245104628,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,1,3,2020
"South East",951.77149313943,1123.28087689525,1451.8942973721,2126.10578170095,2658.50942312874,3022.2874305586,1772.56747619819,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,1,3,2020
"South West",169.613757510603,204.780692013116,300.415458270063,770.422300873182,1154.35847205779,1390.88503892575,437.708317518042,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,1,3,2020
"East of England",405.492196874015,520.904326190931,694.352188783212,1123.93326436639,1545.09388075724,1955.81385858337,878.503560424159,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,2,3,2020
"London",5184.04138681983,6144.89116607495,7275.85256954999,9495.94688214975,11392.2719497211,12639.1184889453,8264.77176201709,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,2,3,2020
"Midlands",1443.29637861839,1852.93420351848,2400.70399215769,3302.30817422145,4153.50578297043,4724.31305733435,2811.50558296743,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,2,3,2020
"North East and Yorkshire",340.46486553518,416.229128780365,533.921787448508,784.928040316829,1007.46921083185,1164.82471525227,634.524737216225,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,2,3,2020
"North West",556.021791657629,657.568510799675,900.128078925924,1435.79701750975,1784.17998624455,2141.16208799939,1167.37246186424,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,2,3,2020
"South East",1210.33074682885,1419.16289783578,1818.71572722382,2641.84821516729,3285.18115216485,3714.10254812781,2216.21540819003,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,2,3,2020
"South West",221.630893876029,264.726470709625,383.518742893062,943.711526280298,1400.76444829495,1679.72466308026,548.871344498407,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,2,3,2020
"East of England",536.417061272115,687.316512993304,902.893940293689,1443.44978257273,1963.30958810274,2477.08116405799,1136.19080705835,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,3,3,2020
"London",6616.63243309818,7812.92822605678,9208.62660215568,11971.4215055575,14300.3243457607,15894.1764622941,10446.0349927298,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,3,3,2020
"Midlands",1865.98270873286,2389.28191172845,3072.02473240145,4174.05630955566,5206.08548516293,5880.88032598363,3564.35347916012,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,3,3,2020
"North East and Yorkshire",456.616786319381,554.005214736285,703.959873441144,1020.68378388309,1299.57863437255,1499.83354388577,832.723945031351,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,3,3,2020
"North West",729.500204062692,863.108025155171,1170.12808854052,1824.88744175124,2250.05526766072,2695.37388851094,1500.22188656894,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,3,3,2020
"South East",1536.33414971883,1790.50204248306,2279.87368559731,3279.32281209672,4059.1885198378,4566.88501602325,2765.5745999352,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,3,3,2020
"South West",283.868609307366,341.381510647112,489.152082936439,1154.19294263957,1694.76006422341,2028.4656783085,687.651257013251,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,3,3,2020
"East of England",713.106954956276,904.630553474828,1174.45024285026,1843.35086942868,2479.37743626945,3132.79622267517,1464.1902458144,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,4,3,2020
"London",8453.05578744461,9917.40995089828,11652.3120883502,15054.7006015097,17939.355832463,19915.3863788399,13194.7105959739,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,4,3,2020
"Midlands",2419.3366147235,3077.6486559841,3921.57710433659,5268.77086254738,6511.65953546885,7339.53131227538,4522.12753472302,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,4,3,2020
"North East and Yorkshire",609.005799275151,735.929365962024,926.260474791951,1328.44897113661,1674.14451791631,1929.71699686507,1091.09074080743,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,4,3,2020
"North West",963.789607640104,1129.43631582977,1519.86042885445,2324.79807061259,2831.18798682371,3381.85774734412,1926.9786802392,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,4,3,2020
"South East",1947.52281621635,2257.90410847538,2854.86695136006,4066.47854529595,5008.12532812675,5615.51613728492,3437.0332492788,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,4,3,2020
"South West",366.617370667923,438.616581249016,623.448039899587,1407.38849131245,2047.06576359098,2433.3238795763,859.875016894739,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,4,3,2020
"East of England",939.831775320695,1185.33175693694,1525.51562957542,2352.07468308472,3142.8998494621,3964.44119827551,1887.44630271921,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,5,3,2020
"London",10794.6861012245,12570.4631559785,14709.3823874405,18912.4435664282,22491.2463081607,24947.8737648624,16623.9861086683,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,5,3,2020
"Midlands",3137.62254650448,3954.47985966614,4997.77272543731,6640.1014098963,8121.06970666595,9180.12208663721,5719.54907332862,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,5,3,2020
"North East and Yorkshire",812.573837808603,977.297937293467,1217.04846060557,1724.40336757316,2160.13224716626,2472.91083616302,1428.68978013448,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,5,3,2020
"North West",1269.15899274115,1479.72213267309,1971.3109505501,2957.30940096538,3557.32794648449,4245.28105565742,2470.59830750294,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,5,3,2020
"South East",2468.20323629457,2841.93197927811,3567.5897403255,5035.11593617847,6165.77807105906,6895.22466299009,4275.95766814814,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,5,3,2020
"South West",474.689749750066,563.160646769665,793.023025259219,1717.3486426125,2466.65562410678,2919.25843095942,1077.48298630486,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,5,3,2020
"East of England",1233.21329148224,1559.79968520301,1980.46841239971,2997.66381493401,3977.1702251904,5013.70505501612,2432.52716806333,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,6,3,2020
"London",13764.2839592717,15937.5957781646,18547.981542931,23724.9333055003,28222.2370128632,31208.7212825231,20917.6717493948,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,6,3,2020
"Midlands",4069.61038736973,5064.01916909019,6347.26593101311,8371.03181498992,10170.7386986932,11450.0949929243,7231.09983075333,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,6,3,2020
"North East and Yorkshire",1081.18254863907,1296.34141403692,1593.3862117165,2242.3257998895,2780.45939464998,3183.11740652048,1870.08045882932,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,6,3,2020
"North West",1665.90325814515,1942.62952584923,2554.26893736325,3760.73258109984,4473.27618896558,5315.32357133324,3162.61635546882,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,6,3,2020
"South East",3117.21596733563,3575.41072322367,4446.07627023876,6222.38124470141,7580.43838872507,8428.63192033573,5312.08882434093,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,6,3,2020
"South West",608.679541017799,725.681418938914,1010.7268248284,2091.81261428968,2978.33942249232,3496.862682002,1346.35149691944,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,6,3,2020
"East of England",1619.47169262439,2051.00092349911,2567.12849404575,3820.77563139316,5033.08266425235,6299.65362434028,3134.26524186586,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,7,3,2020
"London",17516.6338612322,20178.9840129576,23333.6671034701,29768.4874563079,35272.6258230461,38986.0155144291,26293.6335904058,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,7,3,2020
"Midlands",5261.74201112689,6475.41707907756,8062.92917481074,10539.7492085856,12711.4754100456,14324.8809073987,9137.92526284786,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,7,3,2020
"North East and Yorkshire",1435.71312449261,1722.23835553365,2093.82319595443,2910.38140559234,3573.43329824028,4110.60071442919,2446.0699450899,"PHE/Cambridge","Regional/age","Forecast","infections_cum",15,6,2020,7,3,2020
